business_id,date,description,code
FA0012564,20160302,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0012578,20151201,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0012583,20151207,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0012598,20151222,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0012624,20160218,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0012663,20151214,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0012680,20151209,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0012720,20151201,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0012722,20160120,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0012723,20160127,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0012751,20160115,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0012813,20160224,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0012818,20160204,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0012895,20160216,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0012927,20151110,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013012,20160216,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013042,20160127,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013048,20151123,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013094,20151201,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013165,20160218,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013188,20160208,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013198,20151102,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013201,20151203,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013202,20160210,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013249,20151230,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013264,20160119,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013277,20160210,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013420,20160201,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013433,20151110,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013439,20160127,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013546,20151218,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013560,20160208,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013573,20160125,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013575,20160301,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013621,20151123,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013633,20151208,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013668,20160129,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013782,20160222,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013793,20151026,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013895,20151218,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013910,20151008,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013925,20151029,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013929,20151014,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013937,20150925,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013937,20151214,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013937,20151214,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013942,20160222,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013946,20160115,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013963,20160219,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013963,20151005,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013970,20160225,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013981,20151218,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013985,20160224,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0013989,20150917,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014063,20160217,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014099,20151103,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014105,20160128,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014113,20151027,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014143,20160218,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014212,20151009,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014213,20160107,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014245,20160107,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014420,20151214,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014430,20151218,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014438,20160129,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014449,20160218,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014461,20160209,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014558,20151022,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014588,20151222,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014614,20160205,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014690,20151123,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014696,20151229,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014710,20160106,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014755,20160115,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014796,20160226,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014816,20160201,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0014918,20151217,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015027,20160226,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015035,20151116,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015082,20151201,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015119,20160301,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015163,20160204,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015205,20160302,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015212,20160229,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015236,20151229,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015240,20151019,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015243,20160106,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015264,20160226,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015298,20151130,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015309,20151113,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015320,20160108,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015331,20160224,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015373,20160121,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015404,20160208,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015546,20160211,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015558,20151120,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015596,20160225,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015600,20160108,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015662,20160119,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015713,20160226,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0015717,20160120,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0016124,20151119,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0016265,20150911,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0016287,20151216,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0016287,20151216,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0016501,20160229,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0016581,20151112,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0016688,20160204,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0016712,20151016,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0016755,20160107,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0016854,20160209,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0016854,20150904,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0016876,20160119,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0016876,20160119,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
FA0016880,20151110,"Standard not met: Floors, walls and ceilings maintained, and kept clean",45
